idx,date_str,no2,Latitude,Longitude,AirQualityStation,s5p_path,img_path
129801,2-4-21,8.0,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129802,2-4-22,8.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129803,2-5-13,16.6,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129804,2-5-14,18.0,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129805,2-5-15,17.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129806,2-5-16,18.3,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129807,2-5-17,17.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129808,2-5-18,15.6,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129809,2-5-19,17.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129810,2-5-20,16.0,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129811,2-5-21,18.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129812,2-6-14,30.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129813,2-6-15,21.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129814,2-6-16,22.0,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129815,2-6-21,28.7,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129816,2-6-22,32.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129817,2-7-15,21.1,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129818,2-7-16,9.7,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129819,2-7-19,3.5,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129820,2-7-21,3.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129821,2-7-22,4.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129822,2-8-15,10.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129823,2-8-16,5.3,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129824,2-8-17,3.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129825,2-8-18,3.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129826,2-8-19,4.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129827,2-8-21,3.7,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129828,2-9-13,18.2,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129829,2-9-14,13.2,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129830,2-9-15,11.6,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129831,2-9-17,2.6,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129832,2-9-18,2.7,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129833,2-9-22,3.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129834,2-10-13,5.3,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129835,2-10-16,3.3,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129836,2-10-17,2.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129837,2-10-18,2.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129838,2-10-19,2.3,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129839,2-10-20,2.6,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129840,2-10-21,3.7,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129841,2-10-22,3.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129842,2-11-13,3.3,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129843,2-11-14,4.0,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129844,2-11-15,4.1,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129845,2-11-16,3.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129846,2-11-17,4.5,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129847,2-11-18,7.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129848,2-11-19,10.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129849,2-11-21,11.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129850,2-12-14,10.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129851,2-12-15,10.1,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129852,2-12-16,10.2,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129853,2-12-18,11.0,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129854,2-12-19,13.5,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129855,2-13-14,34.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129856,2-13-15,27.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129857,2-13-20,18.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129858,2-13-21,20.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129859,2-14-13,42.1,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129860,2-14-14,35.2,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129861,2-14-15,23.2,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129862,2-14-16,11.2,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129863,2-14-18,6.7,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129864,2-14-19,5.0,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129865,2-14-22,5.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129866,3-1-13,22.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129867,3-1-14,23.6,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129868,3-1-15,18.6,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129869,3-1-16,17.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129870,3-1-17,24.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129871,3-1-18,22.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129872,3-1-19,19.6,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129873,3-1-20,20.6,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129874,3-1-21,19.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129875,3-1-23,14.3,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129876,3-2-13,16.5,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129877,3-2-14,17.3,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129878,3-2-15,13.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129879,3-2-16,10.2,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129880,3-2-17,7.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129881,3-2-18,5.6,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129882,3-2-19,4.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129883,3-2-20,5.5,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129884,3-2-21,7.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129885,3-2-22,9.0,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129886,3-2-23,7.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129887,3-3-13,8.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129888,3-3-14,6.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129889,3-3-15,6.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129890,3-3-16,5.6,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129891,3-3-17,3.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129892,3-3-18,3.2,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129893,3-3-19,3.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129894,3-3-21,3.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129895,3-3-22,3.3,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129896,3-3-23,4.1,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129897,3-4-13,9.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129898,3-4-14,7.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129899,3-4-15,6.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129900,3-4-16,5.2,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129901,3-4-17,4.2,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129902,3-4-18,3.6,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129903,3-4-19,4.1,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129904,3-4-20,3.6,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129905,3-4-21,3.3,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129906,3-4-22,4.6,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129907,3-5-13,13.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129908,3-5-14,13.2,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129909,3-5-15,14.6,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129910,3-5-16,17.0,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129911,3-5-17,19.2,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129912,3-5-18,22.7,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129913,3-6-13,7.2,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129914,3-6-14,9.5,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129915,3-6-15,10.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129916,3-6-16,7.5,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129917,3-6-17,4.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129918,3-6-18,4.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129919,3-6-20,3.7,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129920,3-6-21,3.7,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129921,3-6-22,4.5,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129922,3-7-13,14.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129923,3-7-14,8.3,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129924,3-7-18,2.5,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129925,3-7-20,2.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129926,3-7-21,3.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129927,3-7-22,4.2,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129928,3-8-13,12.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129929,3-8-14,8.7,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129930,3-8-16,3.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129931,3-8-17,6.3,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129932,3-8-18,10.5,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129933,3-8-19,16.1,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129934,3-8-21,26.6,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129935,3-8-22,28.1,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129936,3-9-14,9.1,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129937,3-9-15,10.6,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129938,3-9-16,9.5,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129939,3-9-17,10.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129940,3-11-18,8.1,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129941,3-11-19,5.1,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129942,3-11-20,4.7,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129943,3-11-21,4.3,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129944,3-11-22,6.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129945,3-12-13,25.7,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129946,3-12-14,15.0,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129947,3-12-15,8.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129948,3-12-16,4.0,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129949,3-12-17,3.2,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129950,3-12-18,3.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129951,3-13-13,14.2,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129952,3-13-14,14.3,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129953,3-13-15,8.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129954,3-13-16,4.7,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129955,3-13-17,3.1,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129956,3-13-18,2.7,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129957,3-13-19,2.2,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129958,3-13-20,2.1,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129959,3-13-21,2.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129960,3-13-22,3.2,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129961,3-14-13,6.5,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129962,3-14-14,4.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129963,3-14-15,3.2,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129964,3-14-16,2.5,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129965,3-14-17,2.2,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129966,3-14-18,2.5,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129967,3-14-19,2.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129968,3-14-20,2.3,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129969,3-14-21,2.6,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129970,3-14-22,2.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129971,4-1-13,6.5,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129972,4-1-14,5.5,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129973,4-1-15,3.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129974,4-1-16,3.3,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129975,4-1-17,2.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129976,4-1-18,2.6,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129977,4-1-19,2.6,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129978,4-1-20,3.1,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129979,4-1-21,3.5,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129980,4-1-22,3.7,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129981,4-1-23,3.1,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129982,4-2-13,35.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129983,4-2-14,31.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129984,4-2-15,28.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129985,4-2-18,21.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129986,4-2-19,22.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129987,4-2-20,21.2,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129988,4-3-13,23.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129989,4-3-14,24.1,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129990,4-3-15,23.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129991,4-3-16,21.8,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129992,4-3-17,22.9,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129993,4-3-18,21.1,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129994,4-3-20,20.7,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129995,4-3-21,18.6,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129996,4-3-22,18.6,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129997,4-3-23,21.0,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129998,4-4-13,41.5,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
129999,4-4-14,26.6,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
130000,4-4-15,16.0,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
130001,4-4-16,8.7,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
130002,4-4-18,14.4,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
130003,4-4-19,22.3,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
130004,4-4-20,25.1,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
130005,4-4-21,22.3,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
130006,4-4-22,19.0,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
130007,4-4-23,28.5,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
130008,4-5-13,25.7,29.7216,-95.49265,48_201_1066,48_201_1066/48_201_1066.netcdf,48_201_1066/48_201_1066.npy
